1989,42.90857,28.95405,48.00240,10.29354,-15.25564,-17.61754,16.42663,6.58524,-4.13284,2.25211,-1.15581,-2.32611,69.79718,1003.37261,2029.79102,2091.40388,565.49900,809.64723,782.39208,612.06876,384.59540,292.29551,400.18659,300.43136,81.66697,-329.75379,-177.73863,33.94107,54.44647,329.34981,-66.84953,28.70727,-62.37915,-45.51603,122.11928,-118.48909,-224.00096,102.56916,-314.55940,-1.79604,-2.82709,-251.49791,-55.59517,137.31428,-100.92564,-96.24267,-94.34291,402.29938,-158.45995,100.81656,-257.53778,125.29570,-117.86203,164.30132,-10.55237,-142.44366,533.97164,491.42755,-78.27549,168.95720,-144.25549,-12.28194,-122.31396,-362.08289,49.32100,8.28000,70.78853,-88.38041,-205.23351,-140.73185,-103.91018,-344.81845,-229.78158,-62.70474,-196.65760,-35.48469,67.65552,293.95903,-346.28613,-61.05019,107.18330,-27.61695,-300.88961,-56.24075,-8.38724,167.28305,-442.58413,74.04501,134.35240,72.56083
1992,44.98400,64.32993,28.25655,-1.14735,-29.88775,-18.46816,-3.39944,5.34554,9.86568,2.73072,0.98545,-6.18228,18.53844,1763.02093,553.48644,684.16600,515.33624,374.93392,440.62474,214.21256,217.92230,235.07027,180.85313,213.28789,126.66710,122.25567,-210.70094,-25.57765,108.35147,10.14661,-36.12574,1.55908,28.43232,-77.15068,40.88268,28.42265,-136.35091,95.15839,-147.02259,-152.73939,64.75767,52.52249,-33.01213,16.88612,-60.12714,-3.22708,167.94078,92.08285,-161.59565,78.21591,-60.57017,170.61282,-32.83616,53.45885,43.66744,-68.81025,107.92576,141.28566,-47.13398,57.76956,-37.24123,14.76043,5.31028,-351.05893,-23.70890,20.78664,-45.84330,-9.55669,-37.31033,-41.03316,-76.45771,85.73600,-148.98139,6.92584,-31.82818,11.39689,141.78278,189.18782,-109.48667,44.95062,6.15320,-37.06684,-48.74841,49.55312,-1.25603,71.27413,-33.59549,-0.80432,209.44435,11.34749
2006,50.25440,43.36525,46.16576,1.94423,-34.65997,-21.85870,8.52672,-1.69779,2.18948,2.90652,0.26068,-2.71782,27.18773,1132.26582,471.46075,742.40589,1220.42684,321.28371,316.83370,294.35950,253.39995,194.22875,174.96546,176.12756,110.70471,-307.23010,-34.31455,-77.83164,-201.63189,36.78059,-71.57521,-19.65690,2.75624,-29.10642,25.46110,-9.86928,-150.89304,-135.05435,-123.99849,-237.92821,-57.73353,121.12850,-33.95306,14.44896,-17.42970,11.86713,721.22473,103.02698,-89.79561,164.56490,26.07407,-16.52849,2.54015,47.11865,156.42174,-204.43961,92.48432,73.37471,-251.30055,-9.98086,59.88959,-50.01885,-40.58841,-159.25017,14.50485,42.08236,17.55947,8.21946,56.85419,-44.60003,42.62788,36.27591,-51.43655,-78.14482,41.03115,27.96894,-271.05084,46.61080,-128.21675,-256.12380,-35.30146,-101.85321,68.80327,8.62412,0.33178,-28.82257,2.89677,-5.25024,-169.30993,-40.95193
2006,50.66112,30.18271,39.63475,-0.30431,-20.35588,-21.00022,8.09275,-1.44683,10.88614,5.81359,-0.86281,-4.56937,10.15145,667.31306,1138.85343,1655.67368,355.32575,519.19048,252.70112,326.20128,255.50843,194.80764,175.34019,145.31591,27.87248,-186.24213,-621.48119,-248.28700,83.69848,29.22555,-85.18257,12.71518,36.80366,-35.27524,-7.76678,-21.99472,-165.14185,110.97504,-335.37572,-9.52318,-34.85870,50.25697,-102.56447,12.25028,2.04622,30.00464,117.91005,281.17934,-292.10245,83.00165,10.21754,78.83381,-15.76087,34.33439,5.22793,-210.03991,104.09736,259.51267,-51.30557,29.95465,45.74949,-5.76113,-30.39043,44.45855,-104.50539,142.90635,-6.72907,31.17651,-2.35924,-11.30726,19.23821,148.94174,-194.65107,21.03875,-22.04305,22.76088,-172.02001,188.26099,-159.44707,18.79079,-12.26918,-81.94235,44.51145,25.81536,-13.75662,9.23217,-6.22176,5.77271,-16.91673,-7.24529
2005,44.54613,-6.08822,-14.88581,-16.92712,-14.80458,2.63035,5.31413,-4.43264,-3.81773,-3.15592,-3.63895,21.91933,18.30328,1338.29341,1467.52330,1789.11781,520.13224,907.73865,581.76070,483.18180,293.98932,287.52845,315.06286,271.37680,45.96831,123.89782,-380.46502,-3.89274,-84.37421,-72.35346,-30.83883,68.57943,-16.73768,18.64233,17.96445,92.09109,-213.66783,187.69404,-191.71258,137.48826,-69.38495,103.98899,-46.65446,14.65209,40.70965,-23.69719,-77.52061,-399.39190,3.30853,78.69655,-75.69368,17.93334,-3.73858,77.58115,11.55959,-20.95542,108.08267,46.46605,82.27728,-46.15931,85.94706,-18.46924,-59.63701,-228.27355,153.40550,0.47712,48.92881,-94.41904,149.63938,-16.55621,-55.64286,180.15779,128.86255,4.89623,-118.84059,-0.00145,-64.83316,-18.24275,-276.54590,32.13222,4.36118,-85.71961,170.50883,62.66903,-6.65498,95.90386,-45.37707,8.55659,-152.12668,-7.66257
2006,50.41748,54.91893,26.34823,-3.74060,-8.31917,-21.52135,0.60310,4.07407,5.83288,4.58768,-0.46085,-0.01310,34.72906,926.41594,815.05453,713.21990,959.82889,807.74765,406.13703,438.76710,257.25492,210.28556,240.78086,206.20983,71.28427,-252.01978,136.98044,248.97282,336.49918,-100.31267,-14.47285,48.56442,11.93816,-5.00626,-14.84044,-52.45867,-202.00252,286.92058,-80.38480,-168.87602,-174.44083,74.26210,-60.48583,-5.87312,-40.83452,-45.58371,-442.34673,187.65259,-154.72124,-159.28329,-144.93067,80.04985,20.26920,1.69807,-101.23615,-170.59016,-57.16029,32.94587,0.58088,35.87291,19.99222,5.17293,-78.36080,234.22047,-155.36499,32.99530,-9.22795,98.26635,-61.02180,48.51307,4.14252,36.26283,-57.04237,-20.02866,-29.46185,29.00918,-41.06471,63.05643,-129.76862,176.94791,17.28377,8.60913,-5.12160,112.51632,2.53813,46.94222,21.23542,14.92668,-148.10802,-17.25179
2000,46.15456,31.40726,11.06397,-10.57642,-14.04547,-0.46405,-7.12239,1.65726,6.09768,8.17201,-8.81455,-4.19344,47.52694,1699.65558,2668.42433,1833.82831,696.14034,1344.28729,524.55345,496.16650,310.71507,295.08100,392.54875,261.78524,129.23280,192.92054,325.52989,-124.99126,-14.77178,46.94434,-26.65681,24.17257,-54.57737,-29.31627,28.96024,211.09055,-31.68493,42.62258,-702.42426,34.86419,98.43286,59.35513,-89.78390,30.85089,4.12923,55.80497,131.45694,-776.13758,-169.98792,100.44553,19.81426,72.67086,-73.36797,50.91966,23.56835,-534.43457,-59.28065,-4.31923,-36.75855,38.21414,5.61799,-5.97305,-148.56636,15.52870,-206.42426,88.85479,75.46198,-222.89307,26.89000,21.98509,-7.06514,170.97302,-152.97862,-42.14256,-68.71101,-20.71008,-186.41332,-37.07854,-47.71122,63.45001,-3.30486,8.46340,494.92721,172.08341,8.58643,139.01901,157.25898,46.37875,-30.48885,5.68176
2000,49.28132,88.12941,26.46832,-5.67160,-39.07086,-11.16110,-7.92544,-0.65638,4.10764,5.95794,-1.78015,7.09309,31.45575,1477.27765,758.35525,836.59999,710.45375,660.77207,288.57636,251.31432,632.00020,226.10041,155.98081,200.10341,109.22419,-301.33224,-102.99362,-185.19519,-197.36715,31.33493,4.14062,52.32787,141.69807,-3.46059,12.95205,21.31276,-388.10457,-48.54050,-4.54428,39.01442,-63.37015,114.58721,-7.81841,2.43155,-26.31045,-49.29377,251.08367,36.10995,-67.02343,77.04591,-109.32447,71.87318,-30.19874,35.55576,74.51806,-365.77930,202.77748,15.90888,73.67921,-116.53302,-1.13741,-17.37990,-93.07698,-119.86682,15.19534,61.69487,112.53305,-0.39525,-43.21775,-7.25872,73.66642,85.89460,-116.67236,-19.69876,51.94597,17.10129,-298.90972,119.62336,-122.94401,-43.61198,5.73950,52.56031,29.19013,66.22218,27.68717,20.86926,-126.34430,3.76848,-55.78083,-18.14479
2000,47.62225,52.23038,9.12983,-1.88713,-46.73314,-16.69400,3.68134,-7.76901,11.80140,8.61044,-1.23262,4.95414,62.27097,2629.75894,942.43202,594.73936,431.56897,817.91911,299.41629,265.08791,198.25681,177.39591,197.64026,186.90654,266.12896,884.65718,-165.93974,-102.90051,42.84305,-41.28336,-23.44252,25.39679,-9.52355,-16.46633,5.49059,169.13072,-578.07757,81.51323,80.35304,-31.90857,-7.11561,-23.36562,-9.11765,-9.22735,-1.81927,-41.29931,212.62212,-116.31114,-46.18229,65.02174,86.09677,8.47096,-24.58678,24.66630,9.14737,-548.52197,11.30776,-138.32434,10.00179,-151.70738,74.47181,-24.47317,-81.37280,174.61733,57.82137,58.24921,-10.57334,-79.69355,16.91957,21.87127,254.41503,51.71480,-37.68942,3.72512,7.63050,4.95792,-167.91847,73.81311,-45.71079,-22.82031,6.11381,108.07823,35.55313,50.33176,23.32933,179.83459,-13.01961,26.60942,-47.23602,3.08456
2000,48.33070,51.50293,11.88308,-7.09396,-36.14899,-22.77567,2.86413,-4.57324,16.62305,11.38861,1.63907,6.68289,31.22611,922.63428,931.36689,975.26398,446.52694,588.84119,346.54469,203.53047,206.33180,159.26683,156.83325,172.30989,73.08152,79.17401,-292.68902,-46.59937,-54.15042,174.94843,-30.51958,20.05597,-17.35083,-21.06340,18.68944,87.79578,10.19201,198.71086,-304.59530,-116.42765,-40.22771,80.40608,-50.17591,26.12008,-4.78970,-21.87597,188.88071,-53.22416,-165.23015,58.27093,22.16228,17.97798,-6.65572,31.15376,36.73880,-242.67477,-93.61967,63.02342,-25.96186,-60.66521,27.07375,-9.47617,-39.32108,-186.49649,35.19858,16.34256,15.83279,10.91021,21.99228,-37.06160,82.18002,82.50223,-100.18835,-52.72811,-15.14007,3.08960,-144.06271,57.12762,-26.48869,-93.32198,-8.79145,-14.83119,12.38372,14.50573,11.33198,9.99141,-37.85282,-1.58006,-67.94949,-14.73422
